subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
BFE_352	 2	 1	 1119.jpg	 1.322430e+00	 12	 999000	 120	 999000	 999	 2.339779e+00	 750.00	 750.00	 21.00	 19	 0.51	 
BFE_352	 2	 1	 1213.jpg	 3.307584e+00	 12	 999000	 120	 999000	 999	 4.325300e+00	 750.00	 750.00	 13.00	 34	 0.64	 
BFE_352	 2	 1	 2109.jpg	 7.295064e+00	 22	 9.555463e+02	 220	 7.500519e+02	 98	 8.313165e+00	 750.00	 766.67	 51.00	 9	 0.67	 
BFE_352	 2	 1	 1117.jpg	 1.029886e+01	 12	 999000	 120	 999000	 999	 1.131654e+01	 750.00	 766.67	 19.00	 17	 0.52	 
BFE_352	 2	 1	 1218.jpg	 1.230101e+01	 12	 999000	 120	 999000	 999	 1.331874e+01	 750.00	 766.67	 10.00	 39	 0.69	 
BFE_352	 2	 1	 1216.jpg	 1.530443e+01	 12	 999000	 120	 999000	 999	 1.632214e+01	 750.00	 766.67	 3.00	 37	 0.82	 
BFE_352	 2	 1	 1112.jpg	 1.930885e+01	 12	 999000	 120	 999000	 999	 2.032659e+01	 750.00	 766.67	 38.00	 12	 0.17	 
BFE_352	 2	 1	 2215.jpg	 2.329686e+01	 24	 999000	 240	 999000	 999	 2.431440e+01	 750.00	 766.67	 43.00	 36	 0.84	 
BFE_352	 2	 1	 1215.jpg	 2.529886e+01	 11	 9.437526e+02	 110	 7.500484e+02	 98	 2.631663e+01	 766.67	 766.67	 8.00	 36	 0.71	 
BFE_352	 2	 1	 1103.jpg	 3.030454e+01	 12	 999000	 120	 999000	 999	 3.132237e+01	 766.67	 766.67	 15.00	 3	 0.55	 
BFE_352	 2	 1	 1214.jpg	 3.230673e+01	 12	 999000	 120	 999000	 999	 3.332468e+01	 766.67	 766.67	 12.00	 35	 0.65	 
BFE_352	 2	 1	 2117.jpg	 3.430906e+01	 24	 999000	 240	 999000	 999	 3.532663e+01	 766.67	 766.67	 60.00	 17	 0.48	 
BFE_352	 2	 1	 2209.jpg	 4.029912e+01	 24	 999000	 240	 999000	 999	 4.131682e+01	 766.67	 766.67	 44.00	 30	 0.84	 
BFE_352	 2	 1	 2206.jpg	 4.230128e+01	 24	 999000	 240	 999000	 999	 4.331916e+01	 766.67	 766.67	 61.00	 27	 0.47	 
BFE_352	 2	 1	 2202.jpg	 4.430354e+01	 24	 999000	 240	 999000	 999	 4.532137e+01	 766.67	 766.67	 55.00	 23	 0.60	 
BFE_352	 2	 1	 1121.jpg	 4.630582e+01	 11	 1.000824e+03	 1100	 7.667006e+02	 98	 4.732360e+01	 716.67	 766.67	 16.00	 21	 0.55	 
BFE_352	 2	 1	 1211.jpg	 5.031033e+01	 12	 999000	 120	 999000	 999	 5.132814e+01	 716.67	 766.67	 22.00	 32	 0.49	 
BFE_352	 2	 1	 1204.jpg	 5.429809e+01	 12	 999000	 120	 999000	 999	 5.531588e+01	 716.67	 766.67	 20.00	 25	 0.52	 
BFE_352	 2	 1	 2219.jpg	 5.730145e+01	 22	 9.651622e+02	 220	 7.666981e+02	 98	 5.831927e+01	 716.67	 783.33	 48.00	 40	 0.72	 
BFE_352	 2	 1	 1120.jpg	 6.130608e+01	 12	 999000	 120	 999000	 999	 6.232375e+01	 716.67	 783.33	 37.00	 20	 0.20	 
BFE_352	 2	 1	 2217.jpg	 6.430940e+01	 24	 999000	 240	 999000	 999	 6.532712e+01	 716.67	 783.33	 53.00	 38	 0.64	 
BFE_352	 2	 1	 2214.jpg	 6.631166e+01	 24	 999000	 240	 999000	 999	 6.732939e+01	 716.67	 783.33	 47.00	 35	 0.77	 
BFE_352	 2	 1	 2113.jpg	 7.029946e+01	 22	 9.991467e+02	 220	 7.833660e+02	 98	 7.131725e+01	 716.67	 800.00	 56.00	 13	 0.58	 
BFE_352	 2	 1	 2114.jpg	 7.230169e+01	 24	 4.289157e+02	 24	 999000	 98	 7.331948e+01	 716.67	 800.00	 59.00	 14	 0.52	 
BFE_352	 2	 1	 1106.jpg	 7.430397e+01	 12	 999000	 120	 999000	 999	 7.532172e+01	 716.67	 800.00	 4.00	 6	 0.80	 
BFE_352	 2	 1	 2213.jpg	 7.830846e+01	 22	 9.901595e+02	 220	 8.000494e+02	 98	 7.932627e+01	 716.67	 816.67	 49.00	 34	 0.71	 
BFE_352	 2	 1	 1102.jpg	 8.031070e+01	 11	 9.319073e+02	 110	 7.166944e+02	 98	 8.132841e+01	 733.33	 816.67	 14.00	 2	 0.62	 
BFE_352	 2	 1	 1212.jpg	 8.429846e+01	 11	 9.281733e+02	 110	 7.333691e+02	 98	 8.531619e+01	 750.00	 816.67	 11.00	 33	 0.68	 
BFE_352	 2	 1	 2212.jpg	 8.830295e+01	 24	 999000	 240	 999000	 999	 8.932080e+01	 750.00	 816.67	 58.00	 33	 0.56	 
BFE_352	 2	 1	 2101.jpg	 9.130638e+01	 24	 999000	 240	 999000	 999	 9.232408e+01	 750.00	 816.67	 78.00	 1	 0.13	 
BFE_352	 2	 1	 1206.jpg	 9.729650e+01	 11	 9.541053e+02	 110	 7.500377e+02	 98	 9.831416e+01	 766.67	 816.67	 9.00	 27	 0.71	 
BFE_352	 2	 1	 2218.jpg	 9.929865e+01	 24	 999000	 240	 999000	 999	 1.003164e+02	 766.67	 816.67	 50.00	 39	 0.67	 
BFE_352	 2	 1	 1113.jpg	 1.033031e+02	 12	 999000	 120	 999000	 999	 1.043209e+02	 766.67	 816.67	 18.00	 13	 0.54	 
BFE_352	 2	 1	 1109.jpg	 1.053054e+02	 11	 9.611871e+02	 110	 7.666969e+02	 98	 1.063232e+02	 783.33	 816.67	 17.00	 9	 0.55	 
BFE_352	 2	 1	 2211.jpg	 1.073077e+02	 22	 1.014915e+03	 2200	 8.167152e+02	 98	 1.083266e+02	 783.33	 766.67	 54.00	 32	 0.63	 
BFE_352	 2	 1	 2210.jpg	 1.093099e+02	 24	 3.007429e+02	 24	 999000	 98	 1.103277e+02	 783.33	 766.67	 77.00	 31	 0.16	 
BFE_352	 2	 1	 2208.jpg	 1.142988e+02	 22	 9.598361e+02	 220	 7.667013e+02	 98	 1.153166e+02	 783.33	 783.33	 57.00	 29	 0.57	 
BFE_352	 2	 1	 2216.jpg	 1.163012e+02	 24	 2.934572e+02	 24	 999000	 98	 1.173189e+02	 783.33	 783.33	 52.00	 37	 0.66	 
BFE_352	 2	 1	 1114.jpg	 1.183033e+02	 12	 999000	 120	 999000	 999	 1.193211e+02	 783.33	 783.33	 7.00	 14	 0.73	 
BFE_352	 2	 1	 2111.jpg	 1.213067e+02	 24	 999000	 240	 999000	 999	 1.223245e+02	 783.33	 783.33	 62.00	 11	 0.47	 
