subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
BFE_356	 2	 6	 1217.jpg	 6.364839e+02	 12	 999000	 120	 999000	 999	 6.375016e+02	 716.67	 650.00	 13.00	 38	 0.58	 
BFE_356	 2	 6	 1216.jpg	 6.414728e+02	 12	 999000	 120	 999000	 999	 6.424906e+02	 716.67	 650.00	 37.00	 37	 0.33	 
BFE_356	 2	 6	 2108.jpg	 6.434750e+02	 24	 999000	 240	 999000	 999	 6.444928e+02	 716.67	 650.00	 77.00	 8	 0.28	 
BFE_356	 2	 6	 2118.jpg	 6.454772e+02	 24	 999000	 240	 999000	 999	 6.464951e+02	 716.67	 650.00	 55.00	 18	 0.57	 
BFE_356	 2	 6	 1111.jpg	 6.514672e+02	 11	 1.062936e+03	 1100	 7.167211e+02	 98	 6.524850e+02	 666.67	 650.00	 17.00	 11	 0.50	 
BFE_356	 2	 6	 1205.jpg	 6.534695e+02	 12	 999000	 120	 999000	 999	 6.544873e+02	 666.67	 650.00	 7.00	 26	 0.65	 
BFE_356	 2	 6	 1119.jpg	 6.564729e+02	 12	 999000	 120	 999000	 999	 6.574906e+02	 666.67	 650.00	 18.00	 19	 0.49	 
BFE_356	 2	 6	 2203.jpg	 6.584752e+02	 24	 999000	 240	 999000	 999	 6.594930e+02	 666.67	 650.00	 60.00	 24	 0.52	 
BFE_356	 2	 6	 2110.jpg	 6.624630e+02	 24	 999000	 240	 999000	 999	 6.634808e+02	 666.67	 650.00	 58.00	 10	 0.54	 
BFE_356	 2	 6	 1210.jpg	 6.644652e+02	 12	 999000	 120	 999000	 999	 6.654829e+02	 666.67	 650.00	 22.00	 31	 0.46	 
BFE_356	 2	 6	 1204.jpg	 6.694708e+02	 12	 999000	 120	 999000	 999	 6.704886e+02	 666.67	 650.00	 3.00	 25	 0.73	 
